meter,time,reading
RX07001329,1500,0.174
RX07001331,1500,0.132
RX07001340,1500,0.05
RX07001345,1500,0.29
RX07001359,1500,0.321
RX07001376,1500,0.208
RX07001407,1500,0.194
RX07001411,1500,0.082
RX07001456,1500,0.132
RX07001499,1500,0.665
RX07001509,1500,0.291
RX07001524,1500,0.422
RX07001529,1500,0.24
RX07001532,1500,0.664
RX07001535,1500,0.26
RX07001536,1500,0.035
RX07001558,1500,0.254
RX07001574,1500,0.176
RX07001832,1500,0.242
RX07001838,1500,0.131
RX07001841,1500,0.24
RX07001865,1500,0.149
RX07001867,1500,0.212
RX07001893,1500,0.262
RX07001907,1500,0.395
RX07001910,1500,0.572
RX07001935,1500,0.212
RX07001945,1500,0.248
RX07001951,1500,0.77
RX07001961,1500,0.265
RX07001966,1500,0.673
RX07001974,1500,0.226
RX07002001,1500,0.452
RX07002014,1500,0.371
RX07002018,1500,0.065
RX07002029,1500,0.974
RX07002033,1500,0.377
RX07002042,1500,1.56
RX07002043,1500,0.329
RX07002054,1500,0.272
RX07002084,1500,0.072
RX07002104,1500,0.312
RX07002106,1500,0.148
RX07002113,1500,0.595
RX07002121,1500,0.177
RX07002128,1500,0.071
RX07002131,1500,0.283
RX07002142,1500,0.083
RX07002154,1500,0.04
RX07002155,1500,0.148
RX07002166,1500,0.944
RX07002167,1500,0.15
RX07002181,1500,1.596
RX07002187,1500,0.23
RX07002199,1500,0.314
RX07002200,1500,0.501
RX07002212,1500,0.038
RX07002223,1500,0.142
RX07002241,1500,0.163
RX07002245,1500,0.658
RX07002250,1500,1.885
RX07002262,1500,0.502
RX07002263,1500,0.272
RX07002268,1500,0.181
RX07002279,1500,0.105
RX07002293,1500,0.21
RX07002308,1500,0.27
RX07002345,1500,0.094
RX07002355,1500,0.083
RX07002366,1500,0.186
RX07002372,1500,0.634
RX07002387,1500,0.15
RX07002404,1500,0.549
RX07002428,1500,0.264
RX07002440,1500,0.511
RX07002454,1500,0.302
RX07002456,1500,0.104
RX07002479,1500,0.044
RX07002488,1500,0.212
RX07002489,1500,0.074
RX07002524,1500,0.179
RX07002529,1500,0.114
RX07002552,1500,0.621
RX07002560,1500,0.746
RX07002568,1500,0.199
RX07002570,1500,0.636
RX07002587,1500,0.123
RX07002604,1500,0.197
RX07002630,1500,0.075
RX07002632,1500,0.212
RX07002648,1500,0.546
RX07002650,1500,0.852
RX07002658,1500,0.176
RX07002666,1500,0.131
RX07002668,1500,1.352
RX07002672,1500,0.195
207860297 ,1530,0.7
207860316 ,1530,0.485
207860322 ,1530,0.193
207860324 ,1530,0.444
207860359 ,1530,0.408
207860373 ,1530,0.59
207860393 ,1530,0.177
207860395 ,1530,0.246
207860402 ,1530,0.343
207860439 ,1530,0.733
207860447 ,1530,0.336
207860451 ,1530,0.459
207860500 ,1530,0.46
207860512 ,1530,0.391
207860520 ,1530,1.154
207860522 ,1530,0.383
207860531 ,1530,0.15
207860541 ,1530,1.344
207860545 ,1530,0.246
207860574 ,1530,0.084
207860604 ,1530,0.167
207860646 ,1530,1.399
207860686 ,1530,0.777
207860705 ,1530,0.202
RD07000023,1530,0.584
RD07000055,1530,0.716
RD07000070,1530,0.995
RD07000081,1530,0.092
RD07000097,1530,0.771
RD07000102,1530,0.348
RD07000309,1530,0.408
RD07000316,1530,0.529
RD07000327,1530,0.0
RX07000023,1530,0.717
RX07000024,1530,1.548
RX07000036,1530,1.092
RX07000043,1530,0.19
RX07000046,1530,0.142
RX07000053,1530,0.095
RX07000072,1530,0.029
RX07000073,1530,0.123
RX07000084,1530,0.282
RX07000087,1530,0.167
RX07000167,1530,0.134
RX07000176,1530,0.211
RX07000177,1530,0.305
RX07000179,1530,0.458
RX07000183,1530,0.225
RX07000190,1530,0.21
RX07000214,1530,0.386
RX07000240,1530,0.214
RX07000253,1530,0.096
RX07000254,1530,0.376
RX07000272,1530,0.27
RX07000281,1530,0.167
RX07000284,1530,0.548
RX07000304,1530,0.127
RX07000305,1530,0.137
RX07000329,1530,0.127
RX07000330,1530,1.703
RX07000331,1530,0.067
RX07000337,1530,0.402
RX07000338,1530,0.603
RX07000372,1530,0.337
RX07000391,1530,0.112
RX07000400,1530,0.408
RX07000404,1530,0.046
RX07000422,1530,0.103
RX07000429,1530,0.793
RX07000440,1530,0.193
RX07000445,1530,0.275
RX07000449,1530,0.525
RX07000460,1530,0.213
RX07000478,1530,0.156
RX07000484,1530,0.575
RX07000494,1530,0.418
RX07000497,1530,0.852
RX07000505,1530,0.212
RX07000517,1530,0.301
RX07000548,1530,0.586
RX07000562,1530,0.124
RX07000575,1530,0.415
RX07000583,1530,0.526
RX07000589,1530,0.132
RX07000616,1530,0.227
RX07000623,1530,0.272
RX07000633,1530,0.172
RX07000664,1530,0.224
RX07000669,1530,0.226
RX07000670,1530,0.208
RX07000680,1530,0.078
RX07000683,1530,0.08
RX07000692,1530,1.434
RX07000698,1530,0.281
RX07000703,1530,0.277
RX07000714,1530,0.537
RX07000715,1530,0.595
RX07000726,1530,0.365
RX07000735,1530,0.152
RX07000756,1530,0.094
RX07000768,1530,0.181
RX07000771,1530,0.141
RX07000775,1530,0.194
RX07000782,1530,0.338
RX07000814,1530,0.087
RX07000830,1530,0.187
RX07000838,1530,1.323
RX07000865,1530,0.226
RX07000872,1530,0.112
RX07000884,1530,0.397
RX07000901,1530,0.35
RX07000908,1530,0.495
RX07000916,1530,0.807
RX07000928,1530,0.18
RX07000952,1530,0.118
RX07000962,1530,0.921
RX07000963,1530,0.05
RX07000967,1530,0.124
RX07000969,1530,0.163
RX07000977,1530,0.299
RX07001044,1530,1.187
RX07001048,1530,0.158
RX07001054,1530,0.106
RX07001061,1530,0.285
RX07001075,1530,0.147
RX07001084,1530,0.123
RX07001093,1530,0.814
RX07001100,1530,0.367
RX07001113,1530,0.328
RX07001127,1530,0.136
RX07001168,1530,0.232
RX07001172,1530,0.155
RX07001211,1530,0.178
RX07001224,1530,0.359
RX07001226,1530,0.052
RX07001232,1530,0.242
RX07001235,1530,0.116
RX07001245,1530,0.192
RX07001248,1530,0.18
RX07001255,1530,0.217
RX07001260,1530,0.229
RX07001287,1530,0.312
RX07001291,1530,0.343
RX07001324,1530,0.198
RX07001327,1530,0.389
RX07001329,1530,0.111
RX07001331,1530,0.562
RX07001340,1530,0.108
RX07001345,1530,0.79
RX07001359,1530,0.321
RX07001376,1530,0.577
RX07001407,1530,0.19
RX07001411,1530,0.25
RX07001456,1530,0.136
RX07001499,1530,0.406
RX07001509,1530,0.422
RX07001524,1530,1.042
RX07001529,1530,0.081
RX07001532,1530,0.746
RX07001535,1530,0.721
RX07001536,1530,0.054
RX07001558,1530,0.26
RX07001574,1530,0.208
RX07001832,1530,0.234
RX07001838,1530,0.368
RX07001841,1530,0.202
RX07001865,1530,0.189
RX07001867,1530,0.202
RX07001893,1530,0.236
RX07001907,1530,0.215
RX07001910,1530,0.124
RX07001935,1530,0.167
RX07001945,1530,0.202
RX07001951,1530,0.434
RX07001961,1530,0.284
RX07001966,1530,0.395
RX07001974,1530,0.228
RX07002001,1530,0.289
RX07002014,1530,0.476
RX07002018,1530,0.07
RX07002029,1530,0.218
RX07002033,1530,0.262
RX07002042,1530,0.446
RX07002043,1530,0.259
RX07002054,1530,0.226
RX07002084,1530,0.064
RX07002104,1530,0.837
RX07002106,1530,0.278
RX07002113,1530,0.584
RX07002121,1530,0.074
RX07002128,1530,0.07
RX07002131,1530,0.438
RX07002142,1530,0.079
RX07002154,1530,0.408
RX07002155,1530,0.1
RX07002166,1530,1.354
RX07002167,1530,0.162
RX07002181,1530,0.426
RX07002187,1530,0.224
RX07002199,1530,0.305
RX07002200,1530,0.298
RX07002212,1530,0.042
RX07002223,1530,0.109
RX07002241,1530,0.175
RX07002245,1530,0.283
RX07002250,1530,0.946
RX07002262,1530,0.798
RX07002263,1530,0.47
RX07002268,1530,0.552
RX07002279,1530,0.156
RX07002293,1530,0.66
RX07002308,1530,0.18
RX07002345,1530,0.753
RX07002355,1530,0.116
RX07002366,1530,0.164
RX07002372,1530,0.798
RX07002387,1530,0.107
RX07002404,1530,0.114
RX07002428,1530,0.515
RX07002440,1530,0.558
RX07002454,1530,0.35
RX07002456,1530,0.074
RX07002479,1530,0.12
RX07002488,1530,0.232
RX07002489,1530,0.356
RX07002524,1530,0.239
RX07002529,1530,0.188
RX07002552,1530,0.023
RX07002560,1530,0.506
RX07002568,1530,0.19
RX07002570,1530,0.678
RX07002587,1530,0.082
RX07002604,1530,0.226
RX07002630,1530,0.07
RX07002632,1530,0.222
RX07002648,1530,1.2
RX07002650,1530,1.323
RX07002658,1530,0.188
RX07002666,1530,0.163
RX07002668,1530,0.404
RX07002672,1530,0.134
207860297 ,1600,0.188
207860316 ,1600,0.276
207860322 ,1600,0.102
207860324 ,1600,0.378
207860359 ,1600,0.619
207860373 ,1600,0.336
207860393 ,1600,0.146
207860395 ,1600,0.353
207860402 ,1600,0.158
207860439 ,1600,0.29
207860447 ,1600,0.203
207860451 ,1600,0.082
207860500 ,1600,0.549
207860512 ,1600,0.397
207860520 ,1600,0.374
207860522 ,1600,0.827
207860531 ,1600,0.184
207860541 ,1600,1.505
207860545 ,1600,0.451
207860574 ,1600,0.08
207860604 ,1600,0.207
207860646 ,1600,0.581
207860686 ,1600,0.711
207860705 ,1600,0.236
RD07000023,1600,0.197
RD07000055,1600,1.33
RD07000070,1600,0.578
RD07000081,1600,0.123
RD07000097,1600,0.26
RD07000102,1600,0.191
RD07000309,1600,0.212
RD07000316,1600,0.098
RD07000327,1600,0.0
RX07000023,1600,1.063
RX07000024,1600,0.565
RX07000036,1600,0.155
RX07000043,1600,1.226
RX07000046,1600,0.461
RX07000053,1600,0.513
RX07000072,1600,0.029
RX07000073,1600,0.137
RX07000084,1600,0.208
RX07000087,1600,1.51
RX07000167,1600,0.145
RX07000176,1600,0.207
RX07000177,1600,1.345
RX07000179,1600,0.2
RX07000183,1600,0.201
RX07000190,1600,0.674
RX07000214,1600,0.352
RX07000240,1600,0.257
RX07000253,1600,0.34
RX07000254,1600,0.568
RX07000272,1600,0.277
RX07000281,1600,0.113
RX07000284,1600,0.622
RX07000304,1600,0.223
RX07000305,1600,0.099
RX07000329,1600,0.121
RX07000330,1600,0.74
RX07000331,1600,0.067
RX07000337,1600,0.467
RX07000338,1600,0.607
RX07000372,1600,0.683
RX07000391,1600,0.1
RX07000400,1600,2.211
RX07000404,1600,0.08
RX07000422,1600,0.123
RX07000429,1600,0.333
RX07000440,1600,0.195
RX07000445,1600,0.241
RX07000449,1600,0.281
RX07000460,1600,0.284
RX07000478,1600,0.131
RX07000484,1600,0.114
RX07000494,1600,0.486
RX07000497,1600,0.38
RX07000505,1600,0.184
RX07000517,1600,0.555
RX07000548,1600,0.186
RX07000562,1600,0.105
RX07000575,1600,0.784
RX07000583,1600,1.302
RX07000589,1600,0.228
RX07000616,1600,0.199
RX07000623,1600,0.218
RX07000633,1600,0.094
RX07000664,1600,0.272
RX07000669,1600,0.246
RX07000670,1600,0.196
RX07000680,1600,0.074
RX07000683,1600,0.2
RX07000692,1600,1.694
RX07000698,1600,1.334
RX07000703,1600,0.256
RX07000714,1600,1.265
RX07000715,1600,0.558
RX07000726,1600,0.362
RX07000735,1600,0.136
RX07000756,1600,0.285
RX07000768,1600,0.479
RX07000771,1600,0.139
RX07000775,1600,0.071
RX07000782,1600,0.202
RX07000814,1600,0.082
RX07000830,1600,0.158
RX07000838,1600,0.212
RX07000865,1600,0.218
RX07000872,1600,0.26
RX07000884,1600,0.44
RX07000901,1600,0.162
RX07000908,1600,0.443
RX07000916,1600,0.668
RX07000928,1600,0.128
RX07000952,1600,0.618
RX07000962,1600,1.257
RX07000963,1600,0.792
RX07000967,1600,0.081
RX07000969,1600,1.421
RX07000977,1600,0.262
RX07001044,1600,1.82
RX07001048,1600,0.185
RX07001054,1600,0.166
RX07001061,1600,0.318
RX07001075,1600,0.281
RX07001084,1600,0.395
RX07001093,1600,1.239
RX07001100,1600,0.603
RX07001113,1600,0.375
RX07001127,1600,0.14
RX07001168,1600,0.237
RX07001172,1600,1.524
RX07001211,1600,0.218
RX07001224,1600,0.361
RX07001226,1600,1.52
RX07001232,1600,0.26
RX07001235,1600,0.21
RX07001245,1600,0.076
RX07001248,1600,0.294
RX07001255,1600,0.132
RX07001260,1600,0.128
RX07001287,1600,0.262
RX07001291,1600,0.336
RX07001324,1600,0.162
RX07001327,1600,0.736
RX07001329,1600,1.436
RX07001331,1600,1.702
RX07001340,1600,0.104
RX07001345,1600,0.465
RX07001359,1600,0.321
RX07001376,1600,0.228
RX07001407,1600,0.541
RX07001411,1600,0.806
RX07001456,1600,0.17
RX07001499,1600,0.582
RX07001509,1600,0.444
RX07001524,1600,1.217
RX07001529,1600,0.089
RX07001532,1600,0.906
RX07001535,1600,0.601
RX07001536,1600,0.072
RX07001558,1600,0.304
RX07001574,1600,0.182
RX07001832,1600,0.616
RX07001838,1600,0.237
RX07001841,1600,0.238
RX07001865,1600,0.476
RX07001867,1600,0.162
RX07001893,1600,0.166
RX07001907,1600,0.276
RX07001910,1600,0.11
RX07001935,1600,0.165
RX07001945,1600,0.208
RX07001951,1600,0.418
RX07001961,1600,0.265
RX07001966,1600,0.831
RX07001974,1600,0.224
RX07002001,1600,0.239
RX07002014,1600,0.472
RX07002018,1600,0.236
RX07002029,1600,1.449
RX07002033,1600,0.327
RX07002042,1600,0.444
RX07002043,1600,0.276
RX07002054,1600,0.241
RX07002084,1600,0.078
RX07002104,1600,0.673
RX07002106,1600,0.062
RX07002113,1600,0.566
RX07002121,1600,0.205
RX07002128,1600,0.07
RX07002131,1600,0.343
RX07002142,1600,0.102
RX07002154,1600,0.0
RX07002155,1600,0.136
RX07002166,1600,0.7
RX07002167,1600,0.156
RX07002181,1600,0.14
RX07002187,1600,0.222
RX07002199,1600,0.324
RX07002200,1600,0.275
RX07002212,1600,0.046
RX07002223,1600,0.089
RX07002241,1600,0.158
RX07002245,1600,0.958
RX07002250,1600,1.43
RX07002262,1600,0.705
RX07002263,1600,0.335
RX07002268,1600,0.142
RX07002279,1600,0.105
RX07002293,1600,0.2
RX07002308,1600,0.17
RX07002345,1600,0.162
RX07002355,1600,0.085
RX07002366,1600,0.282
RX07002372,1600,0.694
RX07002387,1600,0.675
RX07002404,1600,0.112
RX07002428,1600,0.521
RX07002440,1600,0.388
RX07002454,1600,0.152
RX07002456,1600,0.098
RX07002479,1600,0.152
RX07002488,1600,0.83
RX07002489,1600,0.32
RX07002524,1600,0.455
RX07002529,1600,0.177
RX07002552,1600,0.05
RX07002560,1600,1.41
RX07002568,1600,0.231
RX07002570,1600,0.244
RX07002587,1600,0.18
RX07002604,1600,0.604
RX07002630,1600,0.089
RX07002632,1600,0.238
RX07002648,1600,2.022
RX07002650,1600,0.886
RX07002658,1600,0.164
RX07002666,1600,0.181
RX07002668,1600,0.59
RX07002672,1600,0.158
207860297 ,1630,0.158
207860316 ,1630,0.208
207860322 ,1630,0.082
207860324 ,1630,0.446
207860359 ,1630,0.946
207860373 ,1630,0.591
207860393 ,1630,0.28
207860395 ,1630,0.341
207860402 ,1630,0.225
207860439 ,1630,0.26
207860447 ,1630,0.425
207860451 ,1630,0.052
207860500 ,1630,0.883
207860512 ,1630,0.331
207860520 ,1630,0.365
207860522 ,1630,1.125
207860531 ,1630,0.18
207860541 ,1630,0.873
207860545 ,1630,0.678
207860574 ,1630,0.081
207860604 ,1630,0.34
207860646 ,1630,0.885
207860686 ,1630,0.829
207860705 ,1630,0.197
RD07000023,1630,0.966
RD07000055,1630,0.723
RD07000070,1630,0.706
RD07000081,1630,0.917
RD07000097,1630,0.124
RD07000102,1630,0.267
RD07000309,1630,0.874
RD07000316,1630,1.163
RD07000327,1630,0.0
RX07000023,1630,1.248
RX07000024,1630,1.109
RX07000036,1630,0.684
RX07000043,1630,0.542
RX07000046,1630,0.726
RX07000053,1630,0.835
RX07000072,1630,0.027
RX07000073,1630,0.13
RX07000084,1630,0.293
RX07000087,1630,1.41
RX07000167,1630,0.354
RX07000176,1630,0.45
RX07000177,1630,1.287
RX07000179,1630,0.374
RX07000183,1630,0.234
RX07000190,1630,0.322
RX07000214,1630,1.23
RX07000240,1630,0.25
RX07000253,1630,0.157
RX07000254,1630,0.592
RX07000272,1630,0.258
RX07000281,1630,0.174
RX07000284,1630,1.154
RX07000304,1630,0.193
RX07000305,1630,0.144
RX07000329,1630,0.122
RX07000330,1630,0.55
RX07000331,1630,0.134
RX07000337,1630,0.565
RX07000338,1630,0.521
RX07000372,1630,0.744
RX07000391,1630,1.416
RX07000400,1630,0.422
RX07000404,1630,0.527
RX07000422,1630,0.119
RX07000429,1630,0.56
RX07000440,1630,0.617
RX07000445,1630,0.288
RX07000449,1630,0.723
RX07000460,1630,0.202
RX07000478,1630,0.158
RX07000484,1630,0.146
RX07000494,1630,0.238
RX07000497,1630,0.847
RX07000505,1630,0.202
RX07000517,1630,0.327
RX07000548,1630,0.994
RX07000562,1630,0.146
RX07000575,1630,0.23
RX07000583,1630,0.92
RX07000589,1630,0.404
RX07000616,1630,0.74
RX07000623,1630,0.179
RX07000633,1630,0.135
RX07000664,1630,0.232
RX07000669,1630,0.214
RX07000670,1630,0.724
RX07000680,1630,1.514
RX07000683,1630,0.332
RX07000692,1630,1.698
RX07000698,1630,1.031
RX07000703,1630,1.246
RX07000714,1630,1.415
RX07000715,1630,1.246
RX07000726,1630,0.375
RX07000735,1630,0.802
RX07000756,1630,0.522
RX07000768,1630,1.343
RX07000771,1630,0.685
RX07000775,1630,0.164
RX07000782,1630,0.52
RX07000814,1630,0.082
RX07000830,1630,0.374
RX07000838,1630,0.354
RX07000865,1630,0.304
RX07000872,1630,0.188
RX07000884,1630,1.083
RX07000901,1630,0.242
RX07000908,1630,0.412
RX07000916,1630,0.976
RX07000928,1630,0.15
RX07000952,1630,0.983
RX07000962,1630,0.986
RX07000963,1630,1.4
RX07000967,1630,0.598
RX07000969,1630,1.534
RX07000977,1630,0.372
RX07001044,1630,1.187
RX07001048,1630,0.472
RX07001054,1630,0.208
RX07001061,1630,0.244
RX07001075,1630,0.315
RX07001084,1630,0.216
RX07001093,1630,1.634
RX07001100,1630,0.557
RX07001113,1630,0.395
RX07001127,1630,0.148
RX07001168,1630,0.272
RX07001172,1630,1.023
RX07001211,1630,0.722
RX07001224,1630,0.538
RX07001226,1630,0.318
RX07001232,1630,0.232
RX07001235,1630,0.114
RX07001245,1630,0.078
RX07001248,1630,0.212
RX07001255,1630,0.297
RX07001260,1630,0.162
RX07001287,1630,0.5
RX07001291,1630,0.312
RX07001324,1630,0.2
RX07001327,1630,1.035
RX07001329,1630,0.315
RX07001331,1630,0.814
RX07001340,1630,0.056
RX07001345,1630,0.136
RX07001359,1630,0.321
RX07001376,1630,0.295
RX07001407,1630,0.444
RX07001411,1630,0.43
RX07001456,1630,0.72
RX07001499,1630,0.186
RX07001509,1630,0.444
RX07001524,1630,1.16
RX07001529,1630,0.093
RX07001532,1630,0.781
RX07001535,1630,0.27
RX07001536,1630,0.048
RX07001558,1630,1.194
RX07001574,1630,0.294
RX07001832,1630,2.488
RX07001838,1630,0.478
RX07001841,1630,1.765
RX07001865,1630,0.812
RX07001867,1630,0.536
RX07001893,1630,0.16
RX07001907,1630,1.062
RX07001910,1630,0.275
RX07001935,1630,0.165
RX07001945,1630,0.316
RX07001951,1630,0.97
RX07001961,1630,1.041
RX07001966,1630,0.696
RX07001974,1630,0.236
RX07002001,1630,0.265
RX07002014,1630,0.494
RX07002018,1630,0.639
RX07002029,1630,0.814
RX07002033,1630,1.111
RX07002042,1630,0.781
RX07002043,1630,0.21
RX07002054,1630,0.253
RX07002084,1630,0.097
RX07002104,1630,0.404
RX07002106,1630,0.066
RX07002113,1630,0.896
RX07002121,1630,0.345
RX07002128,1630,0.068
RX07002131,1630,1.351
RX07002142,1630,0.072
RX07002154,1630,0.0
RX07002155,1630,0.496
RX07002166,1630,0.502
RX07002167,1630,0.242
RX07002181,1630,0.1
RX07002187,1630,0.266
RX07002199,1630,0.324
RX07002200,1630,0.31
RX07002212,1630,0.058
RX07002223,1630,0.107
RX07002241,1630,0.297
RX07002245,1630,1.236
RX07002250,1630,1.147
RX07002262,1630,1.07
RX07002263,1630,0.379
RX07002268,1630,0.088
RX07002279,1630,0.112
RX07002293,1630,0.444
RX07002308,1630,0.22
RX07002345,1630,1.463
RX07002355,1630,0.446
RX07002366,1630,0.308
RX07002372,1630,1.272
RX07002387,1630,1.328
RX07002404,1630,0.234
RX07002428,1630,1.207
RX07002440,1630,0.589
RX07002454,1630,0.15
RX07002456,1630,0.104
RX07002479,1630,0.804
RX07002488,1630,0.622
RX07002489,1630,0.162
RX07002524,1630,1.137
RX07002529,1630,0.123
RX07002552,1630,0.098
RX07002560,1630,0.772
RX07002568,1630,0.287
RX07002570,1630,1.654
RX07002587,1630,0.233
RX07002604,1630,2.041
RX07002630,1630,0.077
RX07002632,1630,1.818
RX07002648,1630,0.35
RX07002650,1630,0.533
RX07002658,1630,0.59
RX07002666,1630,1.786
RX07002668,1630,0.378
RX07002672,1630,0.164
207860297 ,1700,0.382
207860316 ,1700,0.268
207860322 ,1700,0.105
207860324 ,1700,1.094
207860359 ,1700,0.228
207860373 ,1700,2.113
207860393 ,1700,0.074
207860395 ,1700,1.281
207860402 ,1700,0.179
207860439 ,1700,0.297
207860447 ,1700,0.708
207860451 ,1700,0.182
207860500 ,1700,1.484
207860512 ,1700,0.342
207860520 ,1700,0.957
207860522 ,1700,2.394
207860531 ,1700,0.114
207860541 ,1700,0.48
207860545 ,1700,0.763
207860574 ,1700,0.076
207860604 ,1700,0.379
207860646 ,1700,1.524
207860686 ,1700,0.567
207860705 ,1700,0.131
RD07000023,1700,1.051
RD07000055,1700,0.461
RD07000070,1700,1.752
RD07000081,1700,1.561
RD07000097,1700,1.0
RD07000102,1700,1.469
RD07000309,1700,0.914
RD07000316,1700,1.474
RD07000327,1700,0.0
RX07000023,1700,0.527
RX07000024,1700,0.966
RX07000036,1700,2.222
RX07000043,1700,0.22
RX07000046,1700,1.008
RX07000053,1700,0.154
RX07000072,1700,0.029
RX07000073,1700,0.132
RX07000084,1700,0.662
RX07000087,1700,0.158
RX07000167,1700,0.317
RX07000176,1700,0.512
RX07000177,1700,1.535
RX07000179,1700,0.664
RX07000183,1700,0.223
RX07000190,1700,0.31
RX07000214,1700,0.928
RX07000240,1700,0.399
RX07000253,1700,0.119
RX07000254,1700,0.399
RX07000272,1700,0.231
RX07000281,1700,0.185
RX07000284,1700,0.608
RX07000304,1700,0.23
RX07000305,1700,0.111
RX07000329,1700,0.229
RX07000330,1700,0.651
RX07000331,1700,0.363
RX07000337,1700,0.519
RX07000338,1700,0.921
RX07000372,1700,0.372
RX07000391,1700,0.489
RX07000400,1700,0.665
RX07000404,1700,0.1
RX07000422,1700,0.097
RX07000429,1700,1.048
RX07000440,1700,0.644
RX07000445,1700,0.88
RX07000449,1700,0.16
RX07000460,1700,1.042
RX07000478,1700,0.188
RX07000484,1700,0.195
RX07000494,1700,0.148
RX07000497,1700,0.335
RX07000505,1700,0.202
RX07000517,1700,0.212
RX07000548,1700,0.446
RX07000562,1700,0.421
RX07000575,1700,0.116
RX07000583,1700,0.905
RX07000589,1700,0.731
RX07000616,1700,0.84
RX07000623,1700,0.272
RX07000633,1700,0.213
RX07000664,1700,0.248
RX07000669,1700,0.324
RX07000670,1700,0.196
RX07000680,1700,0.085
RX07000683,1700,0.109
RX07000692,1700,0.638
RX07000698,1700,0.798
RX07000703,1700,0.568
RX07000714,1700,0.541
RX07000715,1700,1.263
RX07000726,1700,0.3
RX07000735,1700,0.44
RX07000756,1700,0.398
RX07000768,1700,0.462
RX07000771,1700,0.598
RX07000775,1700,0.111
RX07000782,1700,0.621
RX07000814,1700,0.08
RX07000830,1700,0.417
RX07000838,1700,0.322
RX07000865,1700,0.258
RX07000872,1700,0.212
RX07000884,1700,0.45
RX07000901,1700,0.196
RX07000908,1700,0.505
RX07000916,1700,0.622
RX07000928,1700,0.729
RX07000952,1700,0.643
RX07000962,1700,0.853
RX07000963,1700,1.094
RX07000967,1700,0.075
RX07000969,1700,0.254
RX07000977,1700,0.353
RX07001044,1700,1.067
RX07001048,1700,0.165
RX07001054,1700,0.238
RX07001061,1700,0.926
RX07001075,1700,0.483
RX07001084,1700,0.135
RX07001093,1700,1.494
RX07001100,1700,0.637
RX07001113,1700,0.277
RX07001127,1700,0.132
RX07001168,1700,0.988
RX07001172,1700,0.366
RX07001211,1700,1.1
RX07001224,1700,0.304
RX07001226,1700,0.674
RX07001232,1700,0.386
RX07001235,1700,0.182
RX07001245,1700,0.086
RX07001248,1700,0.19
RX07001255,1700,1.226
RX07001260,1700,0.404
RX07001287,1700,0.242
RX07001291,1700,0.404
RX07001324,1700,0.287
RX07001327,1700,0.653
RX07001329,1700,1.593
RX07001331,1700,1.47
RX07001340,1700,0.104
RX07001345,1700,0.273
RX07001359,1700,0.321
RX07001376,1700,0.265
RX07001407,1700,0.485
RX07001411,1700,0.096
RX07001456,1700,0.91
RX07001499,1700,0.209
RX07001509,1700,0.438
RX07001524,1700,0.643
RX07001529,1700,0.066
RX07001532,1700,1.998
RX07001535,1700,0.301
RX07001536,1700,0.104
RX07001558,1700,1.436
RX07001574,1700,0.736
RX07001832,1700,0.66
RX07001838,1700,0.745
